study_id,intervention_name,intervention_type
NCT00550004,Gemcitabine (1000 mg/m2),DRUG
NCT02851004,Napabucasin,DRUG
NCT02851004,Pembrolizumab,DRUG
NCT06301204,Tranexamic acid injection,DRUG
NCT06301204,Saline,DRUG
NCT02678104,Tooth extraction,PROCEDURE
NCT02678104,Chlorhexidine mouth wash,DRUG
NCT02678104,Intra-alveolar application of Manuka Honey,DRUG
NCT05657704,The patients in experimental group will be genotyped before surgery and treatment will be prescribed according to the CYP2D6 phenotype,DRUG
NCT06748404,TriCalm Hydrogel®,DRUG
NCT06748404,Triamcinolone acetonide 0.1% cream,DRUG
NCT01278004,Ethosuximide,DRUG
NCT01278004,Placebo,DRUG
NCT01671904,Bendamustine,DRUG
NCT01671904,Obinutuzumab,DRUG
NCT01671904,Rituximab,DRUG
NCT01671904,Venetoclax,DRUG
NCT02500784,Formoterol A,DRUG
NCT02500784,Formoterol B (placebo),OTHER
NCT01436084,SB1518,DRUG
NCT05226533,DWRX2003,DRUG
NCT05226533,Placebo,DRUG
NCT03600233,CVM-1118,DRUG
NCT02418533,menotropin,DRUG
NCT02418533,Recominant Follicle Stimulating Hormone (rFSH),DRUG
NCT04297033,Lovastatin,DRUG
NCT04297033,Placebo,DRUG
NCT04546633,KAF156,DRUG
NCT04546633,LUM-SDF,DRUG
NCT04546633,Coartem,DRUG
NCT07692152,Intensity-Modulated Radiotherapy (IMRT),RADIATION
NCT07692152,Capecitabine,DRUG
NCT07692152,Sintilimab,BIOLOGICAL
NCT07692152,Mitomycin (MMC),DRUG
NCT00938652,gemcitabine/carboplatin,DRUG
NCT00938652,Iniparib,DRUG
NCT01263652,Diclofenac hydroxyethylpyrrolidine,DRUG
NCT01263652,orphenadrine,DRUG
NCT01263652,Tramadol,DRUG
NCT01263652,Dipyrone,DRUG
NCT02720952,Infacort®,DRUG
NCT01295047,Atenolol,DRUG
NCT01295047,VERAPAMIL,DRUG
NCT01295047,Perindopril,DRUG
NCT02500147,Metformin,DRUG
NCT02500147,Placebo,DRUG
NCT06721247,Magnesium,DRUG
NCT06721247,ICS+LABA,DRUG
NCT02584647,PLX3397,DRUG
NCT02584647,sirolimus,DRUG
NCT02097238,Eribulin Mesylate,DRUG
NCT02097238,Pharmacological Study,OTHER
NCT02514538,Non- effervescent Paracetamol kern,DRUG
NCT02514538,Effervescent paracetamol termalgin,DRUG
NCT01516138,GIK,DRUG
NCT01516138,Control,DRUG
NCT01361958,NOMAC,DRUG
NCT00769158,Topiramate and Naltrexone,DRUG
NCT00769158,Placebo,OTHER
NCT07706348,ondansteron,DRUG
NCT00483158,Finafloxacin hydrochloride,DRUG
NCT05063058,Molecular guided therapy,DRUG
NCT02622958,PH94B,DRUG
NCT02622958,Placebo,OTHER
NCT00646958,Radezolid,DRUG
NCT00646958,Linezolid,DRUG
NCT01755234,Sevoflurane,DRUG
NCT01755234,Propofol,DRUG
NCT03714334,DNX-2440 injection,DRUG
NCT00703534,AZD3355,DRUG
NCT00703534,Placebo,DRUG
NCT00703534,Gelusil®,DRUG
NCT02508064,BMS-663068,DRUG
NCT07362264,SH006,DRUG
NCT06257264,BG-68501,DRUG
NCT06257264,Fulvestrant,DRUG
NCT06257264,BGB-43395,DRUG
NCT02892409,Clarithromycin,DRUG
NCT02892409,Amoxicillin,DRUG
NCT02892409,Tripotassium bismuth dicitrate,DRUG
NCT02892409,Lansoprazole,DRUG
NCT02892409,TAK-438,DRUG
NCT01038609,Hydrocodone/Acetaminophen Extended Release,DRUG
NCT01038609,Acetaminophen,DRUG
NCT01038609,Morphine Extended Release,DRUG
NCT01038609,Placebo,DRUG
NCT02205099,SKL15508,DRUG
NCT02205099,Placebo,DRUG
NCT04195399,Biospecimen Collection,PROCEDURE
NCT04195399,Computed Tomography,PROCEDURE
NCT04195399,Echocardiography Test,PROCEDURE
NCT04195399,Magnetic Resonance Imaging,PROCEDURE
NCT04195399,Nirogacestat,DRUG
NCT04195399,Quality-of-Life Assessment,OTHER
NCT04195399,Questionnaire Administration,OTHER
NCT04195399,X-Ray Imaging,PROCEDURE
NCT00383799,iv Amiodarone,DRUG
NCT00383799,iv Procainamide,DRUG
NCT05654064,Remifentanil-dexmedetomidine,DRUG
NCT05654064,Dexmedetomidine-fentanyl,DRUG
NCT00039364,imatinib mesylate,DRUG
NCT05934409,Bariatric surgery,PROCEDURE
NCT05934409,Nicotinic Acid,DRUG
NCT00821964,imiquimod,DRUG
NCT00821964,Abraxane,DRUG
NCT00821964,laboratory biomarker analysis,OTHER
NCT00821964,RNA analysis,GENETIC
NCT00821964,immunoenzyme technique,OTHER
NCT02316964,decitabine,DRUG
NCT02316964,natural killer cell therapy,BIOLOGICAL
NCT02316964,aldesleukin,BIOLOGICAL
NCT02316964,laboratory biomarker analysis,OTHER
NCT00037609,Capecitabine,DRUG
NCT00037609,Exisulind,DRUG
NCT01686009,Intra-nasal ketamine,DRUG
NCT06620809,Extracellular vesicles derived from human-induced neural stem cells for intrathecal injection,DRUG
NCT06620809,A placebo of extracellular vesicles derived from human-induced neural stem cells for intrathecal injection,DRUG
NCT06936709,Colchicine 1.8 mg (loading dose) + Dextrose Oral Placebo,DRUG
NCT06936709,Colchicine 1.8 mg + 0.6 mg,DRUG
NCT06936709,Dextrose Oral Placebo,DRUG
NCT07391709,Ischemic priapism + reperfusion,PROCEDURE
NCT07391709,Ischemic priapism + reperfusion + ALA,PROCEDURE
NCT07391709,Ischemic priapism + reperfusion + ALA,DRUG
NCT05490134,Naloxone,DRUG
NCT05490134,Saline,DRUG
NCT01923064,Lipiodol,DRUG
NCT01923064,Lauromacrogol,DRUG
NCT00216164,Rituximab,DRUG
NCT00216164,Gemcitabine,DRUG
NCT00002764,filgrastim,BIOLOGICAL
NCT00002764,doxorubicin hydrochloride,DRUG
NCT00002764,ifosfamide,DRUG
NCT00002764,conventional surgery,PROCEDURE
NCT05503264,Satralizumab,DRUG
NCT05503264,Placebo,OTHER
NCT06773364,Levetiracetam,DRUG
NCT06773364,Guide-recommended management,OTHER
NCT06773364,The lying flat (0°) head position,OTHER
NCT06773364,The sitting-up (≥30°) head position,OTHER
NCT05646264,Agomelatine,DRUG
NCT00358163,PTK787/ZK 222584,DRUG
NCT00358163,paclitaxel,DRUG
NCT00369863,Triamcinolone acetonide,DRUG
NCT03649763,Lidocaine,DRUG
NCT03649763,Bupivacaine,DRUG
NCT03001609,AC0010,DRUG
NCT04620109,KDR2-2,DRUG
NCT04620109,Placebo,DRUG
NCT01038063,Artemether-lumefantrine combination,DRUG
NCT04020263,Levosimendan 2.5 MG/ML Injectable Solution,DRUG
NCT04020263,Placebo,DRUG
NCT06434363,Tafasitamab,DRUG
NCT06434363,Fludarabine phosphate,DRUG
NCT06434363,Cyclophosphamide,DRUG
NCT06434363,Tafasitamab and NK cells,DRUG
NCT07287163,vormatrogine,DRUG
NCT04749563,IGC AD1,DRUG
NCT04749563,Placebo,DRUG
NCT02342314,LY3143753 (Part A),DRUG
NCT02342314,LY3185643 (Part B),DRUG
NCT02342314,Placebo (Part A and Part B),DRUG
NCT02342314,rGlucagon (Part B),DRUG
NCT03690414,Experimental BHVI2,DRUG
NCT03690414,Atropine sulfate 0.02% eye drops,DRUG
NCT03690414,Combination eye drops,COMBINATION_PRODUCT
NCT06510114,methylprednisolone(daily scheme),DRUG
NCT06510114,methylprednisolone(weekly scheme),DRUG
NCT02891616,fludeoxyglucose F 18,DRUG
NCT02891616,Positron emission tomography-computed tomography,DEVICE
NCT02891616,18F-fluorothymidine,DRUG
NCT02891616,Positron emission tomography-magnetic resonance imaging,DEVICE
NCT01070316,Everolimus,DRUG
NCT03770416,Ibrutinib,DRUG
NCT03770416,Nivolumab,BIOLOGICAL
NCT01867216,Placebo,DRUG
NCT01867216,LY2922470,DRUG
NCT02937116,IBI308,DRUG
NCT02937116,IBI308\Cisplatinum\Pemetrexed,DRUG
NCT02937116,IBI308\cisplatin\gemcitabine,DRUG
NCT02937116,IBI308\oxaliplatin\capecitabine,DRUG
NCT02937116,IBI308\etoposide\cisplatin,DRUG
NCT02937116,IBI308\irinotecan\5-FU,DRUG
NCT05980806,Selinexor 60 mg,DRUG
NCT05980806,Selinexor 40 mg,DRUG
NCT05980806,Ruxolitinib,DRUG
NCT05980806,Pacritinib,DRUG
NCT05980806,Momelotinib,DRUG
NCT03556384,Temozolomide,DRUG
NCT05901584,Cadonilimab,DRUG
NCT01050933,250 ppm carbon monoxide,DRUG
NCT00142233,ANTOX (vers.)1.2,DIETARY_SUPPLEMENT
NCT00142233,Magnesium,DRUG
NCT00142233,Placebo ANTOX (vers)1.2,OTHER
NCT00142233,Placebo Magnesiocard (2.5 mmol),OTHER
NCT01703533,NNZ-2566,DRUG
NCT01703533,Placebo,DRUG
NCT02054052,Bevacizumab,DRUG
NCT00964249,GW642444,DRUG
NCT00964249,Placebo,DRUG
NCT06699849,CSL889,BIOLOGICAL
NCT06699849,Placebo,DRUG
NCT05369949,DEX group,DRUG
NCT05369949,Control group,OTHER
NCT05358249,JDQ443,DRUG
NCT05358249,trametinib,DRUG
NCT05358249,Ribociclib,DRUG
NCT05358249,cetuximab,BIOLOGICAL
NCT00327249,imexon,DRUG
NCT07213349,Daridorexant 50 mg,DRUG
NCT07213349,Placebo,DRUG
NCT00981149,duloxetine,DRUG
NCT00981149,Placebo,DRUG
NCT01061749,Cixutumumab,BIOLOGICAL
NCT01061749,Laboratory Biomarker Analysis,OTHER
NCT01061749,Pharmacological Study,OTHER
NCT01061749,Selumetinib,DRUG
NCT01434849,topical 0.5% Timolol maleate,DRUG
NCT01434849,Control (placebo) group,DRUG
NCT02572349,IW-1701,DRUG
NCT02572349,Matching Placebo,DRUG
NCT01681849,Placebo,DRUG
NCT01681849,Paroxetine,DRUG
NCT01681849,Positron Emission Tomography (PET) Imaging,OTHER
NCT06874049,Vaginal misoprostol,DRUG
NCT06874049,Oral misoprostol solution (OMS),DRUG
NCT01514149,CJC-1134-PC Injection,DRUG
NCT01514149,Weekly placebo for CJC-1134-PC Injection,DRUG
NCT00563849,Leflunomide,DRUG
NCT00548249,Standard Bicarbonate Solution,DEVICE
NCT00548249,Soluble Ferric Pyrophosphate,DRUG
NCT01320449,recombinant human erythropoietin,DRUG
NCT01320449,Training,BEHAVIORAL
NCT01320449,Placebo,OTHER
NCT01367249,Bromfenac Ophthalmic Solution,DRUG
NCT01367249,Placebo,DRUG
NCT00507949,Megestrol acetate,DRUG
NCT00507949,placebo,DRUG
NCT04444349,Coenzyme Q10,DRUG
NCT04444349,Standard Medical Therapy,DIETARY_SUPPLEMENT
NCT01521949,Acai Juice Product,DRUG
NCT00485849,Atomoxetine Hydrochloride,DRUG
NCT07436949,BBT002,DRUG
NCT07436949,Placebo,DRUG
NCT01739049,Liraglutide,DRUG
NCT01739049,Diet and Exercise,BEHAVIORAL
NCT03852849,Personal involved intervention strategies,BEHAVIORAL
NCT03852849,The dosage of 400mg EFV,DRUG
NCT01988649,Intranasal Oxytocin,DRUG
NCT01988649,Placebo (saline),DRUG
NCT01304849,Escalated BEACOPP,DRUG
NCT00745849,esomeprazole,DRUG
NCT00745849,placebo,DRUG
NCT05403749,dose 1 IBI302,BIOLOGICAL
NCT05403749,Aflibercept,DRUG
NCT05403749,dose 2 IBI302,BIOLOGICAL
NCT01206049,Gemcitabine,DRUG
NCT01206049,Oxaliplatin,DRUG
NCT01206049,Capecitabine,DRUG
NCT01206049,Panitumumab,DRUG
NCT01206049,Bevacizumab,DRUG
NCT01333449,Decitabine,DRUG
NCT05380349,combinations of up to 3 FDA approved drugs from a panel of compounds,DRUG
NCT04671849,SIM1803-1A,DRUG
NCT05347849,BPL-003,DRUG
NCT05347849,Placebo,OTHER
NCT03699449,olaparib+cediranib combination therapy,DRUG
NCT03699449,durvalumab + olaparib combination therapy,DRUG
NCT03699449,durvalumab + chemotherapy treatment,DRUG
NCT03699449,durvalumab + tremelimumab + chemotherapy treatment,DRUG
NCT03699449,durvalumab + tremelimumab + paclitaxel treatment,DRUG
NCT03699449,durvalumab +chemotherapy treatment,DRUG
NCT01420549,"Rosuvastatin 10 mg + Ezetimibe 10 mg and Rosuvastatin 20 mg + Ezetimibe 10 mg, according to clinical evaluation.",DRUG
NCT01420549,"Simvastatin 20 mg + Ezetimibe 10 mg and Simvastatin 40 mg + Ezetimibe 10 mg, according to clinical evaluation.",DRUG
NCT00923949,Pioglitazone,DRUG
NCT00712049,simvastatin,DRUG
NCT00712049,Nicotinic Acid,DRUG
NCT05644249,Combined Doxorubicin and Cisplatin Pressurized IntraPeritoneal Aerosol Chemotherapy With Systemic FOLFOX chemotherapy,DRUG
NCT02851849,LGD-6972-5 mg,DRUG
NCT02851849,LGD-6972-10 mg,DRUG
NCT02851849,LGD-6972-15 mg,DRUG
NCT02851849,Placebo,OTHER
NCT00511849,carboplatin + SU011248 (sunitinib) + paclitaxel,DRUG
NCT07462949,Cipofol combined with remifentanil administered via target-controlled infusion,DRUG
NCT01356849,Atrasentan,DRUG
NCT01356849,Placebo,DRUG
NCT04164238,Toripalimab,DRUG
NCT04164238,Paclitaxel,DRUG
NCT04164238,Carboplatin,DRUG
NCT04164238,Cisplatin,DRUG
NCT04164238,5-fu,DRUG
NCT01423838,Solifenacin,DRUG
NCT01423838,Oxybutynin,DRUG
NCT00544258,PEP005,DRUG
NCT00437658,Elagolix,DRUG
NCT00437658,Subcutaneous depot medroxyprogesterone acetate (DMPA-SC),DRUG
NCT00437658,Placebo to Elagolix,DRUG
NCT00437658,Placebo to DMPA-SC,DRUG
NCT00616655,eszopiclone,DRUG
NCT00616655,Placebo,DRUG
NCT01790555,Namisol,DRUG
NCT01790555,Diazepam/placebo,DRUG
NCT00976755,everolimus,DRUG
NCT01789255,vorinostat,DRUG
NCT01789255,tacrolimus,DRUG
NCT01789255,cyclosporine,DRUG
NCT01789255,methotrexate,DRUG
NCT01789255,laboratory biomarker analysis,OTHER
NCT01789255,pharmacological study,OTHER
NCT02857244,Duloxetine,DRUG
NCT02857244,Donepezil,DRUG
NCT02857244,Modafinil,DRUG
NCT03507244,Pemetrexed,DRUG
NCT03507244,Dexamethasone,DRUG
NCT03507244,Radiotherapy,RADIATION
NCT01805934,RBLF,DRUG
NCT01805934,RA,DRUG
NCT02604134,Prophylaxis,PROCEDURE
NCT02604134,Fluoride varnish,DRUG
NCT02604134,Silver Nitrate,DRUG
NCT05492734,EDG-5506,DRUG
NCT00711464,"modafinil (M1, M2, M4)",DRUG
NCT03165864,IONIS TMPRSS6-Lrx,DRUG
NCT03165864,Placebo,OTHER
NCT04895709,BMS-986340,DRUG
NCT04895709,BMS-936558-01,DRUG
NCT04895709,Docetaxel,DRUG
NCT04895709,Pumitamig,DRUG
NCT01973309,Vantictumab combined with paclitaxel,DRUG
NCT04002934,Bazedoxifene Acetate,DRUG
NCT02912364,Eslicarbazepine,DRUG
NCT02912364,Carbamazepine,DRUG
NCT03646864,ACT-541468,DRUG
NCT03646864,Placebo,OTHER
NCT07444164,A1: Ticagrelor / Acetylsalicylic acid in fixed dose combination capsule. (Laboratorios Silanes S.A. de C.V.),DRUG
NCT07444164,"A2: Ticagrelor (BRILINTA®, AstraZeneca S.A. de C.V.) A3: Acetylsalicylic Acid (ASPIRINA JUNIOR®, Bayer de México S.A. de C.V.)",DRUG
NCT01322464,Sativex,DRUG
NCT01674309,FOLFORINOX,DRUG
NCT02441244,Visbiome,DRUG
NCT02441244,Placebo,OTHER
NCT00773344,Tanespimycin,DRUG
NCT00296634,Aluminum hydroxide,DRUG
NCT00296634,Inactivated Influenza A/H5N1 Vaccine (sanofi pasteur pre-adsorbed),BIOLOGICAL
NCT00429234,Dasatinib,DRUG
NCT00429234,Gemcitabine,DRUG
NCT00746434,Roflumilast cream,DRUG
NCT00746434,Placebo cream,DRUG
NCT05726734,Vonoprazan,DRUG
NCT05726734,"Amoxicillin, Metronidazole",DRUG
NCT05726734,Bismuth Potassium Citrate,DRUG
NCT05726734,Esomeprazole,DRUG
NCT00594464,Rotigotine,DRUG
NCT01296464,Carbidopa,DRUG
NCT01555632,atorvastatin calcium,DRUG
NCT01555632,placebo,DRUG
NCT04251832,Sodium Thiosulfate,DRUG
NCT02385032,Ursodiol,DRUG
NCT02385032,URSO Forte,DRUG
NCT05216432,RLY-2608,DRUG
NCT05216432,Fulvestrant,DRUG
NCT05216432,Palbociclib 125mg,DRUG
NCT05216432,Ribociclib 400mg,DRUG
NCT05216432,Ribociclib 600mg,DRUG
NCT05216432,PF-07220060 100mg,DRUG
NCT05216432,PF-07220060 300 mg,DRUG
NCT02620332,MultiPepT1De injection,DRUG
NCT02620332,Placebo,OTHER
NCT01896232,Etelcalcetide,DRUG
NCT01896232,Cinacalcet,DRUG
NCT01896232,Oral Placebo,DRUG
NCT01896232,Intravenous Placebo,DRUG
NCT05385432,Rabbit Anti thymocyte globulin (rATG),DRUG
NCT05385432,Basiliximab,DRUG
NCT00059332,Magnesium Sulfate,DRUG
NCT00059332,Normal Saline,DRUG
NCT03578432,Everolimus,DRUG
NCT03578432,Laboratory Biomarker Analysis,OTHER
NCT03578432,Survey Administration,OTHER
NCT03560232,Ceftriaxone,DRUG
NCT03560232,Ampicillin/sulbactam,DRUG
NCT03560232,Piperacillin/tazobactam,DRUG
NCT03560232,Cefazolin + Gentamicin,DRUG
NCT03560232,Clindamycin + Gentamicin,DRUG
NCT03194932,Venetoclax,DRUG
NCT03194932,Cytarabine,DRUG
NCT03194932,Idarubicin,DRUG
NCT03194932,Intrathecal Triple Therapy,DRUG
NCT03194932,Azacitidine,DRUG
NCT06837532,Ultrasound-guided rectus sheath block,DRUG
NCT06837532,Surgical rectus sheath block,DRUG
NCT06837532,Local anesthesia infiltration,DRUG
NCT01505998,Amlodipine Besylate/Benazepril HCl,DRUG
NCT03050164,Gefitinib Tablet 250mg of Hunan Kelun,DRUG
NCT03050164,Iressa® Tablet 250mg of AZN,DRUG
NCT01029509,OPB 31121,DRUG
NCT02841098,Carotid endarterectomy (CEA) combined with optimal medical therapy (OMT),OTHER
NCT02841098,Optimal medical therapy alone,DRUG
NCT04030598,Donidalorsen,DRUG
NCT04030598,Placebo,DRUG
NCT03801798,GC1102,DRUG
NCT03801798,GC1102 Placebo,OTHER
NCT01130298,Testosterone Gel 1.62%,DRUG
NCT07686198,Right Arm treated with Active Re-Q Pro-Longevity Serum and Intense Pulsed Light Therapy,DRUG
NCT07686198,Left Arm treated with vehicle serum and Intense Pulsed Light Therapy,DRUG
NCT06583863,Echinacea Extract,DRUG
NCT06583863,MetroNIDAZOLE 500 MG Oral Tablet [Flagyl],DRUG
NCT07535463,Ivonescimab,DRUG
NCT07535463,Stereotactic Radiosurgery,RADIATION
NCT04873063,Beclomethasone dipropionate,DRUG
NCT05239663,Ganglioside-Monosialic Acid,DRUG
NCT05239663,250ml normal saline (NS),DRUG
NCT06647563,Toripalimab,BIOLOGICAL
NCT06647563,Cetuximab,BIOLOGICAL
NCT06647563,Albumin-Bound Paclitaxel,DRUG
NCT06647563,Carboplatin,DRUG
NCT06647563,Cisplatin,DRUG
NCT06647563,Radiotherapy 60 Gray/day,RADIATION
NCT06647563,Radiotherapy 66 Gray/day,RADIATION
NCT06647563,Radiotherapy 70 Gray/day,RADIATION
NCT01929863,GSK2330672,DRUG
NCT01929863,Placebo,DRUG
NCT01929863,Metformin,DRUG
NCT06687993,Donepezil 2.5 mg,DRUG
NCT06687993,Donepezil 5 mg,DRUG
NCT06687993,Placebo Comparator,DRUG
NCT00896493,anti-thymocyte globulin,DRUG
NCT00896493,cyclosporine,DRUG
NCT00896493,Lymphoid radiation,RADIATION
NCT07064993,Saline,DRUG
NCT07064993,Tramadol,DRUG
NCT07064993,Tramadol + Dexamethasone,DRUG
NCT02100293,magnesium sulfate 30 mg/kg,DRUG
NCT02100293,saline,DRUG
NCT06528093,BI 765883,DRUG
NCT06528093,Gemcitabine,DRUG
NCT06528093,Nab-paclitaxel,DRUG
NCT02232893,Daikenchuto (TU-100),DRUG
NCT02232893,Placebo,DRUG
NCT00589693,Doripenem,DRUG
NCT00589693,Imipenem-Cilastatin,DRUG
NCT00589693,Placebo,DRUG
NCT02450214,Saline,DRUG
NCT02450214,Ketamine,DRUG
NCT02450214,Ketamine + magnesium,DRUG
NCT01971814,Infliximab,DRUG
NCT07635914,Aprocitentan tablets(SYH9108),DRUG
NCT07635914,Placebo,DRUG
NCT02134314,C1 Esterase Inhibitor,DRUG
NCT02134314,Placebo,DRUG
NCT05970016,TCC1727 tablet（1）,DRUG
NCT05970016,TCC1727 tablet（2）,DRUG
NCT01314716,AZLI,DRUG
NCT01314716,Placebo,DRUG
NCT02150616,Moderate altitude sojourn,BEHAVIORAL
NCT02150616,Low altitude sojourn,BEHAVIORAL
NCT02150616,Oxygen,DRUG
NCT02150616,Sham oxygen (room air),DRUG
NCT01988116,Oral Calcitriol 0.5 mcg once daily for 6 weeks,DRUG
NCT01988116,Placebo,DRUG
NCT00287716,Pirfenidone,DRUG
NCT00287716,Placebo,DRUG
NCT02019706,DOTATATE PET-CT,RADIATION
NCT02019706,F-DOPA PET CT,RADIATION
NCT02019706,CT scan,RADIATION
NCT02019706,Routine MRI scan,DIAGNOSTIC_TEST
NCT02019706,Gated MRI scan,DIAGNOSTIC_TEST
NCT02019706,68Ga-DOTATATE,DRUG
NCT02019706,18F-DOPA,DRUG
NCT00005906,Octreotide,DRUG
NCT04410406,Ivermectin,DRUG
NCT04410406,Diethylcarbamazine,DRUG
NCT04410406,Albendazole,DRUG
NCT04410406,Moxidectin,DRUG
NCT02128906,Cisplatin,DRUG
NCT02128906,IMRT,RADIATION
NCT02128906,Docetaxel,DRUG
NCT02128906,Cetuximab,DRUG
NCT01660906,Dasatinib,DRUG
NCT05658484,Dimethyl fumarate,DRUG
NCT02345733,Ulcerative Colitis Diet,OTHER
NCT02345733,Antibiotic cocktail,DRUG
NCT02493933,"Phytoestrogens, Isosorbid mononitrate, N-acetyl cysteine",DRUG
NCT02279433,DS6051b,DRUG
NCT05190133,UIC201602 and co-administration of UIC201601 and UIC201602,DRUG
NCT05190133,UIC201601 and co-administration of UIC201601 and UIC201602,DRUG
NCT04245033,Dihydroartemisinin-Piperaquine (DP),DRUG
NCT02811133,Inositol,DRUG
NCT00615433,Lurasidone,DRUG
NCT00615433,Olanzapine,DRUG
NCT00615433,Placebo comparator,DRUG
NCT00615433,Lurasidone 40 mg tablets,DRUG
NCT01141049,Gabapentin,DRUG
NCT01141049,Placebo,OTHER
NCT03163849,"Sofosbuvir , daclatasvir",DRUG
NCT03163849,Placebos,DRUG
NCT06716749,Morphine,DRUG
NCT06716749,Vancomycin,DRUG
NCT06834347,Itepekimab (SAR440340),DRUG
NCT06834347,Placebo,DRUG
NCT06834347,Mometasone furoate nasal spray (MFNS),DRUG
NCT05939947,ALE.F02,DRUG
NCT05939947,Placebo,DRUG
NCT02316249,Estradiol,DRUG
NCT02316249,placebo,OTHER
NCT04333147,Otilimab (GSK3196165),BIOLOGICAL
NCT04333147,csDMARD(s),DRUG
NCT05206149,Intranasal glugagon,DRUG
NCT05206149,Intranasal placebo,DRUG
NCT06070649,0.3mg/kg/min Dimethyltryptamine + Normal Saline infusion,DRUG
NCT06070649,0.2 mg/kg/min + Dimethyltryptamine 0.01mg/kg/min infusion,DRUG
NCT06070649,25 mg Diphenhydramine (5 min) + Normal Saline,DRUG
NCT05134649,OnabotulinumtoxinA,DRUG
NCT07048249,Romiplostim (AMG-531),DRUG
NCT00465452,Continuous Release Dopamine Agonists,DRUG
NCT02564952,GWP42003-P,DRUG
NCT02564952,Clobazam,DRUG
NCT03866252,LSD,DRUG
NCT04156347,Episcleral Topotecan,DRUG
NCT01972347,Dabrafenib,DRUG
NCT01972347,Trametinib,DRUG
NCT00674947,BIIB015,DRUG
NCT02386449,"sodium picosulfate, magnesium oxide and citric acid (Picoprep®)",DRUG
NCT02386449,mannitol,DRUG
NCT02386449,Bisacodyl,DRUG
NCT04601038,CORT108297,DRUG
NCT04601038,Placebo,DRUG
NCT06513338,Eculizumab,DRUG
NCT06768138,Intra-arterial infusion of Alteplase,DRUG
NCT03909334,Osimertinib,DRUG
NCT03909334,Ramucirumab,DRUG
NCT00950534,INSULIN GLARGINE (HOE901),DRUG
NCT00950534,Oral Anti Diabetics (OAD),DRUG
NCT07689344,Poly-L-Lactic Acid (Sculptra) injection,DRUG
NCT02865434,Tc99m-tilmanocept,DRUG
NCT02865434,SPECT Imaging (60 Minutes post-injection),PROCEDURE
NCT02865434,SPECT Imaging (180 Minutes post-injection),PROCEDURE
NCT02865434,Whole body planar SPECT imaging (15 Minutes post-injection),PROCEDURE
NCT02865434,Whole body planar SPECT imaging (60 Minutes post-injection),PROCEDURE
NCT02865434,Whole body planar SPECT imaging (180 Minutes post-injection),PROCEDURE
NCT02865434,Whole body planar SPECT imaging (18-20 Hours post-injection),PROCEDURE
NCT02865434,Blood Collection for PK Testing (15 Mins Before Injection),PROCEDURE
NCT02865434,Blood Collection for PK Testing (after injection),PROCEDURE
NCT02865434,Blood Collection for PK Testing (15 minutes post injection),PROCEDURE
NCT02865434,Blood Collection for PK Testing (60 minutes post injection),PROCEDURE
NCT02865434,Blood Collection for PK Testing (180 minutes post injection),PROCEDURE
NCT02865434,Blood Collection for PK Testing (18-20 hours post injection),PROCEDURE
NCT02865434,Planar Image with both Hands in Field of View,PROCEDURE
NCT07631364,Temocillin (NEGABAN®) 2 g intravenous with lidocaine (3ml),DRUG
NCT07631364,Rectal swab for ESBL-E and microbiota (Eswab),OTHER
NCT07631364,Temocillin (NEGABAN®) 2 g intramuscular single dose with lidocaine (3ml),DRUG
NCT07631364,"Ceftriaxone 1 g intramuscular single dose with lidocaine (3,5ml)",DRUG
NCT07631364,"Rectal, throat, urine/vagina swab (Cobas/Panther and eswab)",OTHER
NCT07631364,Blood samples: 1 EDTA (Ethylenediaminetetraacetic acid) (7 ml) and 1dry tube (7 ml),OTHER
NCT05753644,stellate ganglion blocks,PROCEDURE
NCT05753644,Ropivacaine,DRUG
NCT05753644,Sham treatment,DRUG
NCT06398444,Lutetium[177Lu] Oxodotreotide Injection,DRUG
NCT02694809,Conjugated Estrogens/Bazedoxifene,DRUG
NCT02694809,Laboratory Biomarker Analysis,OTHER
NCT02694809,Pharmacological Study,OTHER
NCT02694809,Placebo,OTHER
NCT02694809,Quality-of-Life Assessment,PROCEDURE
NCT02694809,Questionnaire Administration,OTHER
NCT03815344,Standard,DRUG
NCT03815344,Standard-vaginal misoprostol,DRUG
NCT04044534,Intranasal insulin,DRUG
NCT04044534,Placebo,DRUG
NCT06177964,Lerapolturev,DRUG
NCT06177964,Lomustine Pill,DRUG
NCT04035564,Sodium < 1mEq/kg/day,DRUG
NCT04035564,Sodium 5mEq/kg/day,DRUG
NCT02583009,PAC-14028 cream 0.1%,DRUG
NCT02583009,PAC-14028 cream 0.3%,DRUG
NCT02583009,PAC-14028 cream 1.0%,DRUG
NCT02583009,PAC-14028 cream vehicle,DRUG
NCT04315909,PRP-Fibrin Glue,DRUG
NCT04315909,Vitamin E and C,DIETARY_SUPPLEMENT
NCT04315909,Placebo,OTHER
NCT01181609,bevacizumab [Avastin],DRUG
NCT03980509,Curcumin,DRUG
NCT04040309,PRGF injection,BIOLOGICAL
NCT04040309,Lidocaine injection,DRUG
NCT04481009,YH003,DRUG
NCT04481009,Toripalimab,DRUG
NCT04481009,Nab-paclitaxel,DRUG
NCT04481009,Gemcitabine,DRUG
NCT01403064,ALD518,BIOLOGICAL
NCT01403064,0.9% saline,DRUG
NCT01154764,CG100649,DRUG
